1;1;8;1;1;1;356;success
1;1;2;1;1;2;280;success
1;1;5;1;1;3;162;success
1;1;9;1;1;4;192;success
1;1;9;1;1;5;237;success
1;1;9;1;1;6;355;success
1;1;8;1;1;7;265;success
1;1;2;1;1;8;360;success
1;1;1;1;1;9;219;success
1;1;2;1;1;10;340;success
1;1;7;1;1;11;274;success
1;1;3;1;1;12;219;success
1;1;8;1;1;13;220;success
1;1;7;1;1;14;280;success
1;1;8;1;1;15;299;success
1;1;3;1;1;16;304;success
1;1;2;1;1;17;249;success
1;1;1;1;1;18;321;success
1;1;3;1;1;19;219;success
1;1;4;1;1;20;259;success
1;1;5;1;1;21;379;success
1;1;5;1;1;22;343;success
1;1;8;1;1;23;235;success
1;1;5;1;1;24;355;success
1;1;2;1;1;25;285;success
1;1;4;1;1;26;154;success
1;1;1;1;1;27;251;success
1;1;9;1;1;28;254;success
1;1;4;1;1;29;211;success
1;1;5;1;1;30;229;success
1;1;9;1;1;31;291;success
1;1;6;1;1;32;221;success
1;1;7;1;1;33;185;success
1;1;4;1;1;34;182;success
1;1;5;1;1;35;283;success
1;1;4;1;1;36;159;success
1;1;9;1;1;37;319;success
1;1;3;1;1;38;179;success
1;1;5;1;1;39;248;success
1;1;1;1;1;40;219;success
1;1;7;1;1;41;239;success
1;1;5;1;1;42;223;success
1;1;3;1;1;43;236;success
1;1;7;1;1;44;219;success
1;1;6;1;1;45;195;success
1;1;8;1;1;46;255;success
1;1;4;1;1;47;299;success
1;1;4;1;1;48;340;success
1;1;1;1;1;49;240;success
1;1;7;1;1;50;219;success
1;1;2;1;1;51;314;success
1;1;2;1;1;52;235;success
1;1;3;1;1;53;375;success
1;1;1;1;1;54;299;success
1;1;6;1;1;55;248;success
1;1;8;1;1;56;240;success
1;1;7;1;1;57;314;success
1;1;3;1;1;58;501;success
1;1;6;1;1;59;160;success
1;1;5;1;1;60;179;success
1;1;1;1;1;61;173;success
1;1;3;1;1;62;504;success
1;1;4;1;1;63;504;success
1;1;6;1;1;64;159;success
1;1;3;1;1;65;279;success
1;1;9;1;1;66;355;success
1;1;7;1;1;67;278;success
1;1;5;1;1;68;244;success
1;1;9;1;1;69;325;success
1;1;2;1;1;70;216;success
1;1;3;1;1;71;275;success
1;1;4;1;1;72;275;success
1;1;7;1;1;73;283;success
1;1;8;1;1;74;256;success
1;1;6;1;1;75;270;success
1;1;7;1;1;76;559;success
1;1;9;1;1;77;199;success
1;1;3;1;1;78;275;success
1;1;4;1;1;79;260;success
1;1;4;1;1;80;460;success
1;1;6;1;1;81;308;success
1;1;9;1;1;82;247;success
1;1;7;1;1;83;278;success
1;1;4;1;1;84;239;success
1;1;3;1;1;85;219;success
1;1;4;1;1;86;186;success
1;1;3;1;1;87;264;success
1;1;5;1;1;88;225;success
1;1;8;1;1;89;223;success
1;1;7;1;1;90;196;success
1;1;7;1;1;91;215;success
1;1;7;1;1;92;279;success
1;1;1;1;1;93;277;success
1;1;2;1;1;94;195;success
1;1;3;1;1;95;256;success
1;1;5;1;1;96;143;success
1;1;2;1;1;97;178;success
1;1;4;1;1;98;280;success
1;1;8;1;1;99;279;success
1;1;4;1;1;100;172;success
