Client_1;0.00%;0.04%;2.953MiB / 7.473GiB;6;4.17kB / 666B;0B / 0B;6;2
Gateway_1;0.00%;0.04%;2.957MiB / 7.473GiB;6;4.02kB / 836B;0B / 0B;6;2
Clients_Router_1;0.00%;0.04%;3.129MiB / 7.473GiB;6;26.4kB / 1.52kB;0B / 0B;6;2
Gateways_Router_1;0.00%;0.04%;3.02MiB / 7.473GiB;6;28.6kB / 1.52kB;0B / 0B;6;2
Server;31.76%;0.45%;34.77MiB / 7.473GiB;20;7.82kB / 16.7kB;0B / 4.1kB;6;2
Client_1;0.00%;0.04%;2.953MiB / 7.473GiB;6;4.54kB / 736B;0B / 0B;14;3
Gateway_1;0.00%;0.04%;2.957MiB / 7.473GiB;6;4.39kB / 836B;0B / 0B;14;3
Clients_Router_1;0.00%;0.04%;3.129MiB / 7.473GiB;6;49.7kB / 1.52kB;0B / 0B;14;3
Gateways_Router_1;0.00%;0.04%;3.02MiB / 7.473GiB;6;51.9kB / 1.52kB;0B / 0B;14;3
Server;32.12%;0.46%;34.94MiB / 7.473GiB;20;8.19kB / 36.3kB;0B / 4.1kB;14;3
Client_1;0.00%;0.04%;2.953MiB / 7.473GiB;6;4.65kB / 736B;0B / 0B;22;0
Gateway_1;0.00%;0.04%;2.957MiB / 7.473GiB;6;4.5kB / 836B;0B / 0B;22;0
Clients_Router_1;0.00%;0.04%;3.129MiB / 7.473GiB;6;72.3kB / 1.52kB;0B / 0B;22;0
Gateways_Router_1;0.00%;0.04%;3.02MiB / 7.473GiB;6;74.4kB / 1.52kB;0B / 0B;22;0
Server;32.49%;0.46%;35.14MiB / 7.473GiB;20;8.19kB / 61.7kB;0B / 4.1kB;22;0
Client_1;0.00%;0.04%;2.953MiB / 7.473GiB;6;4.84kB / 806B;0B / 0B;30;6
Gateway_1;0.00%;0.04%;2.957MiB / 7.473GiB;6;4.76kB / 836B;0B / 0B;30;6
Clients_Router_1;14.88%;0.07%;5.555MiB / 7.473GiB;8;95.4kB / 1.52kB;0B / 0B;30;6
Gateways_Router_1;14.01%;0.07%;5.551MiB / 7.473GiB;8;97.5kB / 1.52kB;0B / 0B;30;6
Server;19.95%;0.46%;35.45MiB / 7.473GiB;20;8.49kB / 81.2kB;0B / 4.1kB;30;6
Client_1;0.00%;0.04%;2.953MiB / 7.473GiB;6;545kB / 806B;0B / 0B;37;25
Gateway_1;0.00%;0.04%;2.957MiB / 7.473GiB;6;444kB / 836B;0B / 0B;37;25
Clients_Router_1;36.56%;0.45%;34.46MiB / 7.473GiB;19;1.32MB / 1.08MB;0B / 0B;37;25
Gateways_Router_1;35.92%;0.45%;34.27MiB / 7.473GiB;19;1.32MB / 1.09MB;0B / 0B;37;25
Server;35.69%;0.46%;35.52MiB / 7.473GiB;20;1.09MB / 764kB;0B / 4.1kB;37;25
Client_1;0.00%;0.04%;2.953MiB / 7.473GiB;6;1.3MB / 806B;0B / 0B;45;25
Gateway_1;0.00%;0.04%;2.957MiB / 7.473GiB;6;1.29MB / 836B;0B / 0B;45;25
Clients_Router_1;37.29%;0.45%;34.51MiB / 7.473GiB;19;2.94MB / 2.59MB;0B / 0B;45;25
Gateways_Router_1;36.43%;0.45%;34.56MiB / 7.473GiB;19;2.95MB / 2.57MB;0B / 0B;45;25
Server;35.47%;0.46%;35.52MiB / 7.473GiB;20;2.39MB / 1.54MB;0B / 4.1kB;45;25
Client_1;0.00%;0.04%;2.953MiB / 7.473GiB;6;1.95MB / 806B;0B / 0B;53;25
Gateway_1;0.00%;0.04%;2.957MiB / 7.473GiB;6;2.04MB / 836B;0B / 0B;53;25
Clients_Router_1;35.64%;0.45%;34.48MiB / 7.473GiB;19;4.62MB / 4.07MB;0B / 0B;53;25
Gateways_Router_1;36.12%;0.45%;34.39MiB / 7.473GiB;19;4.62MB / 4.08MB;0B / 0B;53;25
Server;36.13%;0.46%;35.55MiB / 7.473GiB;20;4.08MB / 2.57MB;0B / 4.1kB;53;25
