Client_1;0.00%;0.07%;2.566MiB / 3.83GiB;5;10.4kB / 586B;0B / 0B;5;14.5
Gateway_1;0.00%;0.06%;2.543MiB / 3.83GiB;6;10kB / 826B;0B / 0B;5;14.5
naughty_bhabha;17.29%;0.85%;33.27MiB / 3.83GiB;17;4.06kB / 6.77kB;0B / 4.1kB;5;14.5
goofy_bartik;0.00%;0.05%;2.125MiB / 3.83GiB;1;12.4kB / 796B;0B / 0B;5;14.5
Client_1;0.00%;0.07%;2.566MiB / 3.83GiB;5;30.4kB / 586B;0B / 0B;12;10.2
Gateway_1;0.00%;0.06%;2.543MiB / 3.83GiB;6;30.3kB / 826B;0B / 0B;12;10.2
naughty_bhabha;9.76%;0.85%;33.53MiB / 3.83GiB;17;4.27kB / 26.9kB;0B / 4.1kB;12;10.2
goofy_bartik;0.00%;0.05%;2.125MiB / 3.83GiB;1;32.4kB / 796B;0B / 0B;12;10.2
Client_1;0.00%;0.07%;2.566MiB / 3.83GiB;5;50.5kB / 656B;0B / 0B;19;3.1
Gateway_1;17.31%;0.13%;5.109MiB / 3.83GiB;8;50.4kB / 826B;0B / 0B;19;3.1
naughty_bhabha;10.30%;0.86%;33.73MiB / 3.83GiB;17;4.54kB / 47kB;0B / 4.1kB;19;3.1
goofy_bartik;0.24%;0.05%;2.133MiB / 3.83GiB;1;52.6kB / 796B;0B / 0B;19;3.1
Client_1;0.00%;0.07%;2.566MiB / 3.83GiB;5;70.6kB / 656B;0B / 0B;26;36.6
Gateway_1;227.74%;4.39%;172.4MiB / 3.83GiB;35;70.8kB / 1.17kB;0B / 16.4kB;26;36.6
naughty_bhabha;17.51%;0.87%;34.12MiB / 3.83GiB;18;4.96kB / 67.3kB;0B / 4.1kB;26;36.6
goofy_bartik;0.00%;0.05%;2.133MiB / 3.83GiB;1;72.7kB / 866B;0B / 0B;26;36.6
Client_1;18.77%;0.12%;4.898MiB / 3.83GiB;7;90.7kB / 726B;16.4kB / 0B;33;21.8
Gateway_1;41.39%;6.40%;251.1MiB / 3.83GiB;35;91.2kB / 1.17kB;0B / 16.4kB;33;21.8
naughty_bhabha;26.38%;0.87%;34.15MiB / 3.83GiB;18;5.23kB / 87.1kB;0B / 4.1kB;33;21.8
goofy_bartik;0.00%;0.05%;2.133MiB / 3.83GiB;1;92.6kB / 866B;0B / 0B;33;21.8
Client_1;25.47%;0.81%;31.71MiB / 3.83GiB;14;111kB / 1.07kB;16.4kB / 0B;40;24.9
Gateway_1;38.01%;6.36%;249.4MiB / 3.83GiB;35;111kB / 1.17kB;0B / 16.4kB;40;24.9
naughty_bhabha;27.00%;0.88%;34.32MiB / 3.83GiB;19;5.58kB / 107kB;0B / 4.1kB;40;24.9
goofy_bartik;0.00%;0.05%;2.133MiB / 3.83GiB;1;112kB / 866B;0B / 0B;40;24.9
Client_1;26.28%;0.81%;31.7MiB / 3.83GiB;14;131kB / 1.07kB;16.4kB / 0B;47;24.1
Gateway_1;36.21%;6.13%;240.5MiB / 3.83GiB;35;131kB / 1.17kB;0B / 16.4kB;47;24.1
naughty_bhabha;24.21%;0.88%;34.32MiB / 3.83GiB;19;5.58kB / 127kB;0B / 4.1kB;47;24.1
goofy_bartik;0.00%;0.05%;2.133MiB / 3.83GiB;1;132kB / 866B;0B / 0B;47;24.1
Client_1;26.90%;0.81%;31.7MiB / 3.83GiB;14;151kB / 1.07kB;16.4kB / 0B;54;25
Gateway_1;43.30%;5.73%;224.8MiB / 3.83GiB;37;151kB / 1.17kB;0B / 16.4kB;54;25
naughty_bhabha;28.14%;0.88%;34.41MiB / 3.83GiB;19;5.58kB / 147kB;0B / 4.1kB;54;25
goofy_bartik;0.00%;0.05%;2.133MiB / 3.83GiB;1;152kB / 866B;0B / 0B;54;25
Client_1;25.76%;0.81%;31.7MiB / 3.83GiB;14;170kB / 1.07kB;16.4kB / 0B;61;28.5
Gateway_1;57.58%;5.24%;205.3MiB / 3.83GiB;37;170kB / 1.17kB;0B / 16.4kB;61;28.5
naughty_bhabha;28.30%;0.89%;34.73MiB / 3.83GiB;19;5.58kB / 167kB;0B / 4.1kB;61;28.5
goofy_bartik;0.00%;0.05%;2.133MiB / 3.83GiB;1;172kB / 866B;0B / 0B;61;28.5
Client_1;17.93%;0.81%;31.7MiB / 3.83GiB;14;190kB / 1.14kB;16.4kB / 0B;68;23.3
Gateway_1;65.11%;4.80%;188.4MiB / 3.83GiB;37;190kB / 1.17kB;0B / 16.4kB;68;23.3
naughty_bhabha;29.00%;0.89%;34.79MiB / 3.83GiB;19;5.85kB / 187kB;0B / 4.1kB;68;23.3
goofy_bartik;0.00%;0.05%;2.133MiB / 3.83GiB;1;192kB / 866B;0B / 0B;68;23.3
Client_1;17.78%;0.81%;31.7MiB / 3.83GiB;14;210kB / 1.14kB;16.4kB / 0B;75;21.9
Gateway_1;52.11%;4.50%;176.3MiB / 3.83GiB;37;210kB / 1.17kB;0B / 16.4kB;75;21.9
naughty_bhabha;28.51%;0.89%;35.03MiB / 3.83GiB;19;5.85kB / 206kB;0B / 4.1kB;75;21.9
goofy_bartik;0.00%;0.05%;2.133MiB / 3.83GiB;1;212kB / 866B;0B / 0B;75;21.9
Client_1;18.59%;0.81%;31.71MiB / 3.83GiB;14;231kB / 1.14kB;16.4kB / 0B;82;24.4
Gateway_1;52.98%;5.23%;205MiB / 3.83GiB;46;232kB / 4.53kB;0B / 16.4kB;82;24.4
naughty_bhabha;28.79%;0.90%;35.23MiB / 3.83GiB;19;9.21kB / 229kB;0B / 4.1kB;82;24.4
goofy_bartik;0.00%;0.05%;2.133MiB / 3.83GiB;1;232kB / 866B;0B / 0B;82;24.4
Client_1;19.62%;0.81%;31.71MiB / 3.83GiB;14;250kB / 1.14kB;16.4kB / 0B;89;22.4
Gateway_1;48.37%;5.18%;203.1MiB / 3.83GiB;46;252kB / 4.53kB;0B / 16.4kB;89;22.4
naughty_bhabha;26.88%;0.90%;35.41MiB / 3.83GiB;19;9.21kB / 248kB;0B / 4.1kB;89;22.4
goofy_bartik;0.00%;0.05%;2.133MiB / 3.83GiB;1;252kB / 866B;0B / 0B;89;22.4
Client_1;18.34%;0.90%;35.44MiB / 3.83GiB;14;275kB / 4.54kB;16.4kB / 0B;96;23.7
Gateway_1;58.24%;5.18%;203.3MiB / 3.83GiB;46;274kB / 5.95kB;0B / 16.4kB;96;23.7
naughty_bhabha;30.68%;0.91%;35.65MiB / 3.83GiB;19;14kB / 274kB;0B / 4.1kB;96;23.7
