Clients_Router_1;0.00%;0.02%;1.211MiB / 7.473GiB;2;15.7kB / 1.52kB;0B / 0B;60;24
Gateways_Router_1;0.00%;0.02%;1.531MiB / 7.473GiB;2;16.9kB / 1.52kB;0B / 0B;60;24
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;6.69kB / 876B;0B / 0B;68;27
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;7.22kB / 876B;0B / 0B;68;27
Gateway_2;40.61%;3.41%;260.8MiB / 7.473GiB;22;6.93kB / 836B;0B / 16.4kB;68;27
Gateway_1;41.11%;2.07%;158.5MiB / 7.473GiB;22;7.6kB / 836B;0B / 16.4kB;68;27
Clients_Router_1;0.00%;0.02%;1.211MiB / 7.473GiB;2;15.9kB / 1.52kB;0B / 0B;68;27
Gateways_Router_1;0.00%;0.02%;1.531MiB / 7.473GiB;2;17.1kB / 1.52kB;0B / 0B;68;27
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;6.69kB / 876B;0B / 0B;76;27
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;7.22kB / 876B;0B / 0B;76;27
Gateway_2;42.91%;3.43%;262.2MiB / 7.473GiB;22;6.93kB / 836B;0B / 16.4kB;76;27
Gateway_1;43.57%;1.98%;151.6MiB / 7.473GiB;22;7.6kB / 836B;0B / 16.4kB;76;27
Clients_Router_1;0.00%;0.02%;1.211MiB / 7.473GiB;2;15.9kB / 1.52kB;0B / 0B;76;27
Gateways_Router_1;0.00%;0.02%;1.531MiB / 7.473GiB;2;17.1kB / 1.52kB;0B / 0B;76;27
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;6.69kB / 876B;0B / 0B;84;26
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;7.22kB / 876B;0B / 0B;84;26
Gateway_2;39.59%;3.45%;264.2MiB / 7.473GiB;22;6.93kB / 836B;0B / 16.4kB;84;26
Gateway_1;38.74%;1.94%;148.6MiB / 7.473GiB;22;7.6kB / 836B;0B / 16.4kB;84;26
Clients_Router_1;0.00%;0.02%;1.211MiB / 7.473GiB;2;15.9kB / 1.52kB;0B / 0B;84;26
Gateways_Router_1;0.00%;0.02%;1.531MiB / 7.473GiB;2;17.1kB / 1.52kB;0B / 0B;84;26
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;6.69kB / 876B;0B / 0B;92;24
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;7.22kB / 876B;0B / 0B;92;24
Gateway_2;53.63%;3.48%;266.5MiB / 7.473GiB;24;6.93kB / 836B;0B / 16.4kB;92;24
Gateway_1;59.05%;1.96%;150.3MiB / 7.473GiB;24;7.6kB / 836B;0B / 16.4kB;92;24
Clients_Router_1;0.00%;0.00%;0B / 0B;0;0B / 0B;0B / 0B;92;24
Gateways_Router_1;0.00%;0.03%;2.047MiB / 7.473GiB;2;17.1kB / 1.52kB;0B / 0B;92;24
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;8.02kB / 876B;0B / 0B;100;27
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;8.54kB / 876B;0B / 0B;100;27
Gateway_2;39.05%;3.41%;261.2MiB / 7.473GiB;24;8.26kB / 836B;0B / 16.4kB;100;27
Gateway_1;45.17%;1.90%;145.7MiB / 7.473GiB;24;8.92kB / 836B;0B / 16.4kB;100;27
Gateways_Router_1;0.00%;0.03%;2.047MiB / 7.473GiB;2;19.7kB / 1.52kB;0B / 0B;100;27
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;9.18kB / 876B;0B / 0B;107;27
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;9.71kB / 876B;0B / 0B;107;27
Gateway_2;40.53%;3.35%;256.6MiB / 7.473GiB;24;9.41kB / 836B;0B / 16.4kB;107;27
Gateway_1;42.29%;1.91%;145.9MiB / 7.473GiB;24;9.92kB / 836B;0B / 16.4kB;107;27
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;9.34kB / 876B;0B / 0B;115;43
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;9.87kB / 876B;0B / 0B;115;43
Gateway_2;40.48%;3.31%;253.5MiB / 7.473GiB;24;9.58kB / 836B;0B / 16.4kB;115;43
Gateway_1;41.17%;1.91%;146MiB / 7.473GiB;24;10.2kB / 836B;0B / 16.4kB;115;43
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;9.34kB / 876B;0B / 0B;123;24
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;9.94kB / 876B;0B / 0B;123;24
Gateway_2;43.10%;3.29%;251.8MiB / 7.473GiB;24;9.58kB / 836B;0B / 16.4kB;123;24
Gateway_1;42.47%;1.91%;146.2MiB / 7.473GiB;24;10.2kB / 836B;0B / 16.4kB;123;24
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;9.59kB / 946B;0B / 0B;131;26
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;10.1kB / 946B;0B / 0B;131;26
Gateway_2;35.26%;3.27%;250.2MiB / 7.473GiB;24;9.69kB / 836B;0B / 16.4kB;131;26
Gateway_1;38.86%;1.91%;146.2MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;131;26
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;9.59kB / 946B;0B / 0B;139;29
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;10.1kB / 946B;0B / 0B;139;29
Gateway_2;36.62%;3.25%;248.9MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;139;29
Gateway_1;39.89%;1.91%;146.3MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;139;29
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;9.59kB / 946B;0B / 0B;146;82
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;10.1kB / 946B;0B / 0B;146;82
Gateway_2;33.05%;3.23%;246.9MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;146;82
Gateway_1;32.57%;1.91%;146.2MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;146;82
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;9.59kB / 946B;0B / 0B;154;96
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;10.1kB / 946B;0B / 0B;154;96
Gateway_2;37.97%;3.22%;246.2MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;154;96
Gateway_1;38.78%;1.91%;146.3MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;154;96
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;9.59kB / 946B;0B / 0B;162;66
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;10.1kB / 946B;0B / 0B;162;66
Gateway_2;32.95%;3.22%;246.4MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;162;66
Gateway_1;33.15%;1.91%;146.4MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;162;66
Client_2;0.00%;0.02%;1.383MiB / 7.473GiB;2;9.59kB / 946B;0B / 0B;170;28
Client_1;0.00%;0.02%;1.602MiB / 7.473GiB;2;10.1kB / 946B;0B / 0B;170;28
Gateway_2;42.74%;3.22%;246.4MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;170;28
Gateway_1;44.01%;1.91%;146.4MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;170;28
Client_2;2.92%;0.07%;5.539MiB / 7.473GiB;2;9.76kB / 1.03kB;4.1kB / 0B;178;27
Client_1;0.00%;0.09%;6.867MiB / 7.473GiB;2;10.2kB / 1.12kB;7.09MB / 0B;178;27
Gateway_2;45.10%;3.22%;246.6MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;178;27
Gateway_1;41.34%;1.91%;146.5MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;178;27
Client_2;0.00%;0.07%;5.578MiB / 7.473GiB;2;10.1kB / 1.46kB;4.1kB / 0B;186;25
Client_1;0.00%;0.09%;6.941MiB / 7.473GiB;2;10.6kB / 1.46kB;7.1MB / 0B;186;25
Gateway_2;37.60%;3.22%;246.5MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;186;25
Gateway_1;41.29%;1.91%;146.4MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;186;25
Client_2;0.03%;0.07%;5.578MiB / 7.473GiB;2;10.4kB / 1.72kB;4.1kB / 0B;194;25
Client_1;0.03%;0.09%;6.988MiB / 7.473GiB;2;10.9kB / 1.72kB;7.1MB / 0B;194;25
Gateway_2;44.22%;3.22%;246.6MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;194;25
Gateway_1;44.15%;1.92%;146.6MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;194;25
Client_2;0.00%;0.07%;5.656MiB / 7.473GiB;2;10.7kB / 1.98kB;4.1kB / 0B;201;24
Client_1;0.04%;0.09%;6.988MiB / 7.473GiB;2;11.1kB / 2.06kB;7.1MB / 0B;201;24
Gateway_2;41.85%;3.22%;246.7MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;201;24
Gateway_1;41.40%;1.91%;146.5MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;201;24
Client_2;0.00%;0.07%;5.656MiB / 7.473GiB;2;11.1kB / 2.41kB;4.1kB / 0B;209;26
Client_1;0.00%;0.09%;7.02MiB / 7.473GiB;2;11.6kB / 2.49kB;7.1MB / 0B;209;26
