Client_1;0.00%;0.06%;2.34MiB / 3.83GiB;5;6.43kB / 666B;0B / 0B;5;22.2
Gateway_1;0.00%;0.07%;2.766MiB / 3.83GiB;6;6.28kB / 836B;0B / 0B;5;22.2
Clients_Router_1;0.00%;0.06%;2.387MiB / 3.83GiB;5;25.5kB / 1.52kB;0B / 0B;5;22.2
Gateways_Router_1;0.00%;0.06%;2.484MiB / 3.83GiB;5;30.3kB / 1.52kB;0B / 0B;5;22.2
Server;18.29%;0.85%;33.37MiB / 3.83GiB;17;9.74kB / 12.2kB;0B / 4.1kB;5;22.2
Client_1;0.00%;0.06%;2.34MiB / 3.83GiB;5;6.84kB / 736B;0B / 0B;12;19.9
Gateway_1;0.00%;0.07%;2.766MiB / 3.83GiB;6;7.92kB / 836B;0B / 0B;12;19.9
Clients_Router_1;9.21%;0.12%;4.871MiB / 3.83GiB;7;49.1kB / 1.52kB;0B / 0B;12;19.9
Gateways_Router_1;56.40%;0.83%;32.37MiB / 3.83GiB;17;51.3kB / 4.02kB;0B / 0B;12;19.9
Server;8.92%;0.85%;33.53MiB / 3.83GiB;18;11.2kB / 32.6kB;0B / 4.1kB;12;19.9
Client_1;0.00%;0.06%;2.34MiB / 3.83GiB;5;195kB / 736B;0B / 0B;19;18.1
Gateway_1;11.84%;0.13%;4.977MiB / 3.83GiB;8;202kB / 836B;0B / 0B;19;18.1
Clients_Router_1;21.45%;0.83%;32.57MiB / 3.83GiB;16;441kB / 378kB;0B / 0B;19;18.1
Gateways_Router_1;30.74%;0.84%;32.92MiB / 3.83GiB;17;439kB / 391kB;377kB / 0B;19;18.1
Server;20.82%;0.86%;33.62MiB / 3.83GiB;17;393kB / 231kB;0B / 4.1kB;19;18.1
Client_1;0.00%;0.06%;2.34MiB / 3.83GiB;5;394kB / 736B;0B / 0B;26;40.1
Gateway_1;221.85%;4.16%;163.3MiB / 3.83GiB;37;397kB / 1.18kB;0B / 16.4kB;26;40.1
Clients_Router_1;30.97%;0.84%;32.97MiB / 3.83GiB;16;842kB / 777kB;0B / 0B;26;40.1
Gateways_Router_1;24.80%;0.85%;33.16MiB / 3.83GiB;17;843kB / 782kB;377kB / 0B;26;40.1
